EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TotalWorkingYears,MonthlyIncome,HourlyRate,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,DistanceFromHome,JobInvolvement,StockOptionLevel,PromotionLast5Years,EmploymentType,Attrition
EMP00753,36,Female,Research & Development,Research Director,4,Marketing,Divorced,3,9,6,3,15,83578,86,3,3,4,3,Yes,Travel_Rarely,2,4,0,15,2,0,1,Full-Time,Yes
EMP00754,45,Female,Research & Development,Laboratory Technician,2,Technical Degree,Married,5,12,11,7,24,110453,80,3,3,2,3,No,Travel_Frequently,3,5,7,24,4,2,1,Full-Time,No
EMP00755,55,Male,Sales,Sales Executive,4,Technical Degree,Married,5,30,29,19,32,104575,53,2,3,1,3,Yes,Travel_Frequently,3,1,4,31,4,0,1,Full-Time,No
EMP00756,20,Male,Research & Development,Research Scientist,4,Medical,Married,2,0,0,0,0,40884,87,4,1,3,1,Yes,Travel_Rarely,3,1,2,19,3,1,0,Part-Time,Yes
EMP00757,27,Male,Research & Development,Laboratory Technician,3,Other,Single,1,2,1,0,6,28710,33,3,4,3,3,No,Travel_Frequently,3,1,0,2,2,0,1,Full-Time,Yes
EMP00758,54,Male,Research & Development,Laboratory Technician,1,Other,Divorced,5,29,17,21,34,88389,39,1,4,3,3,No,Travel_Rarely,2,5,6,2,2,3,0,Full-Time,No
EMP00759,34,Male,Sales,Sales Executive,2,Other,Married,3,6,2,0,11,59409,92,4,3,3,4,Yes,Travel_Rarely,3,0,4,36,4,1,0,Full-Time,No
EMP00760,41,Female,Research & Development,Laboratory Technician,4,Human Resources,Single,3,17,10,0,20,61574,44,3,2,2,3,No,Travel_Rarely,4,1,4,37,1,2,0,Contract,Yes
EMP00761,33,Male,Human Resources,HR Manager,4,Life Sciences,Married,3,9,5,3,11,63155,92,3,2,3,3,No,Travel_Rarely,3,4,3,34,4,0,0,Full-Time,No
EMP00762,45,Male,Research & Development,Research Scientist,4,Human Resources,Single,5,8,6,5,23,95793,48,3,3,3,2,Yes,Travel_Rarely,3,4,1,39,3,0,0,Full-Time,No
EMP00763,47,Female,Human Resources,Human Resources,3,Marketing,Married,4,18,6,11,24,82700,92,4,3,3,3,Yes,Travel_Rarely,3,0,1,19,3,3,1,Full-Time,No
EMP00764,42,Female,Research & Development,Manufacturing Director,2,Human Resources,Married,3,9,4,6,22,56664,85,1,3,3,3,Yes,Travel_Rarely,3,5,7,38,4,0,0,Part-Time,Yes
EMP00765,33,Female,Research & Development,Research Director,2,Marketing,Married,2,4,1,1,11,41816,50,2,3,3,4,Yes,Non-Travel,3,1,2,23,1,1,0,Contract,No
EMP00766,43,Male,Research & Development,Laboratory Technician,4,Marketing,Married,4,9,8,0,21,92583,63,3,3,2,1,No,Non-Travel,4,6,3,16,3,0,0,Full-Time,No
EMP00767,21,Female,Research & Development,Laboratory Technician,2,Life Sciences,Single,2,0,0,0,0,53696,46,1,4,2,3,No,Travel_Rarely,1,3,1,6,4,2,1,Full-Time,No
EMP00768,45,Male,Sales,Sales Manager,3,Medical,Married,4,9,7,5,25,83621,47,4,1,3,3,No,Travel_Rarely,4,3,0,26,3,0,1,Full-Time,No
EMP00769,33,Male,Research & Development,Manufacturing Director,3,Life Sciences,Married,2,2,1,0,13,56026,95,3,3,1,1,Yes,Travel_Rarely,3,2,7,22,3,0,0,Full-Time,Yes
EMP00770,26,Male,Research & Development,Manufacturing Director,1,Other,Married,1,2,0,0,3,41706,80,2,4,3,3,No,Travel_Rarely,3,0,2,24,3,1,0,Full-Time,No
EMP00771,22,Female,Sales,Sales Executive,2,Other,Married,2,0,0,0,0,51064,94,1,3,4,4,No,Travel_Rarely,4,3,3,21,1,0,1,Full-Time,No
EMP00772,42,Male,Research & Development,Healthcare Representative,3,Human Resources,Married,4,5,4,2,20,91303,72,4,3,3,3,No,Travel_Rarely,4,2,5,30,2,0,1,Full-Time,No
EMP00773,37,Male,Research & Development,Healthcare Representative,2,Marketing,Married,4,6,3,4,17,103489,86,4,3,1,4,No,Travel_Rarely,4,4,0,11,3,1,0,Full-Time,Yes
EMP00774,57,Male,Human Resources,Recruiter,2,Technical Degree,Single,5,18,17,9,36,118092,39,3,4,4,1,No,Travel_Frequently,4,2,1,9,3,1,0,Full-Time,No
EMP00775,54,Male,Sales,Sales Manager,4,Technical Degree,Divorced,5,18,6,14,32,98859,66,3,1,2,3,Yes,Travel_Frequently,3,1,1,12,3,0,1,Part-Time,Yes
EMP00776,34,Female,Sales,Sales Executive,4,Marketing,Married,3,2,0,0,11,73858,77,2,3,1,3,No,Travel_Frequently,3,1,1,26,3,1,0,Part-Time,No
EMP00777,44,Female,Research & Development,Laboratory Technician,2,Life Sciences,Married,4,23,21,16,24,73205,98,3,1,3,3,No,Travel_Rarely,3,4,1,38,1,3,1,Full-Time,No
EMP00778,56,Female,Sales,Sales Executive,4,Medical,Single,5,25,21,16,33,105114,85,1,2,4,4,Yes,Travel_Rarely,3,0,4,3,3,0,0,Full-Time,Yes
EMP00779,47,Male,Research & Development,Laboratory Technician,3,Life Sciences,Single,4,11,10,2,24,104571,65,3,3,2,2,Yes,Travel_Rarely,3,5,5,33,1,1,0,Full-Time,No
EMP00780,29,Male,Research & Development,Laboratory Technician,3,Marketing,Married,2,4,2,3,9,53239,60,3,2,3,4,Yes,Travel_Frequently,3,1,2,15,1,1,1,Full-Time,No
EMP00781,58,Male,Sales,Sales Representative,4,Marketing,Divorced,5,20,18,4,36,122185,84,4,4,3,3,No,Travel_Rarely,3,1,2,5,3,0,1,Full-Time,No
EMP00782,36,Male,Research & Development,Manufacturing Director,4,Medical,Married,3,11,9,7,16,66381,67,3,4,1,2,Yes,Travel_Rarely,4,2,1,24,4,0,0,Full-Time,Yes
EMP00783,58,Male,Research & Development,Manufacturing Director,4,Human Resources,Divorced,5,11,9,7,36,125496,44,4,2,2,4,Yes,Travel_Rarely,3,2,2,11,2,1,1,Full-Time,No
EMP00784,41,Female,Research & Development,Research Scientist,2,Human Resources,Married,4,6,3,3,18,88889,45,3,3,4,3,No,Travel_Rarely,1,2,5,33,3,2,1,Full-Time,No
EMP00785,45,Male,Human Resources,Recruiter,1,Medical,Married,4,22,11,9,25,67948,82,4,3,3,4,No,Travel_Rarely,3,3,0,23,3,0,0,Full-Time,No
EMP00786,44,Male,Research & Development,Laboratory Technician,4,Human Resources,Single,5,9,8,0,23,106334,85,3,4,1,3,Yes,Non-Travel,3,6,0,10,2,2,1,Full-Time,No
EMP00787,36,Male,Research & Development,Manufacturing Director,3,Technical Degree,Married,4,7,3,2,14,77008,36,2,3,2,4,No,Travel_Frequently,3,4,6,28,3,1,0,Full-Time,No
EMP00788,32,Male,Research & Development,Healthcare Representative,2,Human Resources,Single,2,9,5,2,11,41579,86,4,1,3,3,No,Travel_Rarely,4,0,2,39,4,0,0,Full-Time,No
EMP00789,39,Male,Research & Development,Manufacturing Director,4,Human Resources,Divorced,4,12,6,7,17,98313,84,1,4,4,2,No,Travel_Rarely,3,2,1,17,3,1,0,Full-Time,No
EMP00790,44,Female,Human Resources,HR Manager,4,Human Resources,Divorced,5,11,7,6,24,91871,81,1,4,2,3,No,Travel_Rarely,4,0,3,26,2,3,1,Full-Time,No
EMP00791,23,Female,Research & Development,Research Scientist,4,Technical Degree,Divorced,2,1,0,0,2,59917,33,1,3,3,2,No,Travel_Rarely,3,6,5,25,3,0,1,Full-Time,No
EMP00792,29,Female,Research & Development,Research Director,3,Human Resources,Married,3,1,0,0,9,62628,72,4,4,2,3,No,Travel_Rarely,3,2,1,36,3,1,1,Part-Time,No
EMP00793,22,Male,Research & Development,Manufacturing Director,4,Other,Married,2,0,0,0,0,45463,69,1,4,2,2,Yes,Travel_Rarely,3,1,4,12,1,1,0,Full-Time,No
EMP00794,37,Male,Sales,Sales Manager,1,Technical Degree,Married,4,8,4,6,15,104283,59,4,3,1,1,No,Travel_Rarely,1,6,7,3,1,0,1,Full-Time,No
EMP00795,55,Male,Research & Development,Laboratory Technician,1,Medical,Single,5,28,18,17,33,95866,39,3,3,4,2,No,Travel_Rarely,1,0,3,29,2,0,1,Full-Time,No
EMP00796,41,Male,Sales,Sales Executive,3,Life Sciences,Married,4,18,5,1,19,89753,36,1,4,3,3,No,Travel_Rarely,2,3,5,24,2,0,1,Full-Time,No
EMP00797,53,Female,Research & Development,Research Director,1,Medical,Single,5,28,5,1,30,107414,65,3,2,4,3,No,Travel_Rarely,3,2,4,19,2,0,0,Full-Time,No
EMP00798,27,Male,Research & Development,Laboratory Technician,3,Life Sciences,Married,1,4,1,0,5,37297,64,2,2,4,3,No,Travel_Rarely,3,5,2,13,3,0,1,Full-Time,Yes
EMP00799,59,Male,Human Resources,HR Manager,4,Medical,Single,5,23,17,11,38,121583,68,3,2,4,2,Yes,Travel_Frequently,4,4,4,16,3,2,1,Full-Time,No
EMP00800,38,Male,Research & Development,Manufacturing Director,3,Other,Single,4,7,1,3,16,92603,65,3,4,2,3,Yes,Non-Travel,3,1,2,27,4,3,1,Part-Time,No
EMP00801,56,Male,Research & Development,Manufacturing Director,2,Life Sciences,Married,5,20,18,15,36,97823,49,3,4,2,3,Yes,Non-Travel,3,6,4,6,3,0,0,Part-Time,No
EMP00802,25,Female,Research & Development,Manufacturing Director,2,Life Sciences,Married,2,1,0,0,2,61497,78,1,1,4,3,No,Travel_Rarely,3,6,3,10,4,0,0,Full-Time,Yes
EMP00803,45,Male,Research & Development,Research Director,3,Marketing,Married,4,21,7,5,24,73361,88,3,4,4,4,Yes,Travel_Rarely,3,2,4,38,3,0,1,Full-Time,No
EMP00804,53,Male,Human Resources,Human Resources,3,Life Sciences,Single,5,10,3,4,30,104357,78,4,4,4,3,No,Travel_Rarely,3,6,1,8,1,0,1,Full-Time,No
EMP00805,25,Male,Research & Development,Manufacturing Director,4,Life Sciences,Married,1,1,0,0,2,43734,55,4,4,1,3,Yes,Travel_Rarely,3,0,2,18,3,0,1,Full-Time,Yes
EMP00806,56,Male,Research & Development,Research Scientist,4,Marketing,Single,5,28,22,20,33,108130,65,4,1,3,2,No,Travel_Rarely,3,2,0,32,4,0,1,Contract,No
EMP00807,52,Female,Sales,Sales Manager,3,Human Resources,Married,5,31,27,19,32,117039,72,2,3,4,1,Yes,Travel_Frequently,3,1,4,17,2,3,0,Full-Time,No
EMP00808,41,Female,Research & Development,Healthcare Representative,4,Human Resources,Married,3,16,11,5,18,74137,72,4,3,1,4,No,Travel_Rarely,3,4,2,2,1,0,1,Full-Time,No
EMP00809,40,Female,Research & Development,Research Scientist,2,Marketing,Married,4,7,2,3,17,99035,62,2,3,3,4,No,Travel_Rarely,3,4,0,20,2,1,1,Full-Time,No
EMP00810,25,Female,Research & Development,Research Director,2,Technical Degree,Married,1,0,0,0,3,43634,74,1,3,3,2,No,Non-Travel,2,4,2,10,3,0,1,Full-Time,No
EMP00811,25,Male,Sales,Sales Executive,4,Life Sciences,Single,2,1,0,0,5,47350,74,4,4,1,3,No,Travel_Rarely,3,5,7,9,2,0,1,Full-Time,No
EMP00812,23,Female,Research & Development,Healthcare Representative,3,Life Sciences,Married,1,0,0,0,2,30849,44,4,3,2,3,No,Travel_Rarely,3,1,6,39,2,2,1,Part-Time,No
EMP00813,49,Male,Sales,Sales Representative,5,Marketing,Married,5,19,7,2,28,101555,46,3,4,2,3,Yes,Travel_Rarely,3,5,2,25,2,0,1,Full-Time,No
EMP00814,30,Male,Research & Development,Research Director,3,Marketing,Married,3,7,5,0,9,75658,41,2,2,1,4,Yes,Travel_Frequently,3,5,7,25,3,3,1,Part-Time,No
EMP00815,49,Female,Human Resources,HR Manager,4,Technical Degree,Married,5,26,14,14,29,89614,51,2,2,3,2,Yes,Non-Travel,3,6,0,24,3,0,1,Full-Time,No
EMP00816,50,Male,Research & Development,Healthcare Representative,3,Other,Single,5,20,8,1,29,79240,52,3,1,2,3,No,Travel_Rarely,3,2,0,6,3,1,1,Full-Time,No
EMP00817,43,Female,Sales,Sales Manager,3,Human Resources,Married,4,4,2,0,23,79674,41,4,3,2,1,Yes,Travel_Rarely,4,1,3,30,3,3,1,Full-Time,No
EMP00818,28,Male,Research & Development,Research Director,3,Medical,Married,2,2,0,0,6,64052,97,1,3,4,3,Yes,Travel_Rarely,3,1,5,10,3,0,1,Full-Time,No
EMP00819,22,Female,Research & Development,Healthcare Representative,4,Other,Single,2,0,0,0,0,57479,80,4,4,3,1,No,Non-Travel,4,6,6,39,2,0,1,Full-Time,No
EMP00820,50,Female,Research & Development,Laboratory Technician,3,Human Resources,Single,5,14,5,4,30,97711,42,2,3,3,4,No,Travel_Frequently,3,2,4,31,3,2,1,Contract,No
EMP00821,59,Female,Human Resources,Recruiter,5,Life Sciences,Single,5,22,17,11,38,88004,86,4,3,4,3,No,Travel_Frequently,3,3,4,18,1,0,1,Full-Time,No
EMP00822,56,Female,Sales,Sales Executive,2,Other,Divorced,5,8,2,0,36,95608,84,4,3,4,4,No,Travel_Frequently,3,5,6,33,3,1,0,Full-Time,No
EMP00823,55,Female,Research & Development,Research Director,2,Marketing,Married,5,16,15,1,35,86947,57,3,1,1,1,No,Travel_Rarely,1,4,2,19,3,0,1,Full-Time,No
EMP00824,43,Male,Research & Development,Research Director,3,Technical Degree,Single,4,6,2,2,20,70445,73,3,2,3,2,No,Travel_Rarely,4,0,6,23,2,0,0,Full-Time,Yes
EMP00825,50,Male,Research & Development,Healthcare Representative,3,Human Resources,Married,4,21,19,5,30,101662,48,4,3,3,2,Yes,Non-Travel,4,5,1,5,2,0,1,Full-Time,No
EMP00826,25,Male,Sales,Sales Executive,4,Technical Degree,Married,2,1,0,0,2,64743,75,3,3,2,3,No,Travel_Frequently,3,0,7,26,2,3,1,Full-Time,No
EMP00827,21,Female,Research & Development,Healthcare Representative,3,Human Resources,Married,2,0,0,0,0,44738,32,3,4,4,4,No,Travel_Rarely,3,2,1,29,1,0,0,Part-Time,Yes
EMP00828,39,Male,Research & Development,Manufacturing Director,4,Other,Single,3,8,4,5,16,55267,49,3,3,4,3,Yes,Travel_Rarely,3,0,5,24,2,0,0,Full-Time,No
EMP00829,47,Female,Research & Development,Research Director,3,Life Sciences,Single,4,26,20,14,27,79159,54,2,4,4,2,No,Travel_Rarely,4,3,2,6,4,1,1,Full-Time,No
EMP00830,30,Male,Sales,Sales Manager,3,Medical,Divorced,2,2,0,0,8,51879,85,4,3,2,1,No,Non-Travel,3,1,3,39,3,0,0,Full-Time,No
EMP00831,23,Male,Research & Development,Research Director,4,Technical Degree,Single,2,0,0,0,0,45715,90,2,4,2,1,Yes,Travel_Rarely,3,4,0,4,3,0,1,Full-Time,No
EMP00832,34,Female,Sales,Sales Manager,2,Technical Degree,Single,2,11,6,8,14,48034,84,4,2,4,3,No,Travel_Rarely,3,0,2,26,3,0,1,Full-Time,No
EMP00833,25,Male,Sales,Sales Executive,3,Medical,Divorced,2,1,0,0,3,45620,64,2,3,3,3,Yes,Travel_Frequently,4,0,7,15,3,1,0,Part-Time,No
EMP00834,49,Male,Sales,Sales Representative,5,Technical Degree,Married,4,24,23,8,26,96496,88,4,3,2,3,No,Travel_Frequently,4,2,4,13,4,1,0,Part-Time,No
EMP00835,57,Male,Human Resources,Human Resources,4,Technical Degree,Single,5,18,4,10,37,112184,68,2,4,4,3,No,Travel_Rarely,4,2,1,22,4,0,1,Full-Time,No
EMP00836,21,Female,Research & Development,Healthcare Representative,3,Human Resources,Single,2,0,0,0,1,56038,86,2,2,2,2,No,Travel_Frequently,3,6,7,13,3,0,0,Full-Time,Yes
EMP00837,34,Female,Research & Development,Manufacturing Director,3,Human Resources,Single,2,3,2,1,13,50093,96,2,3,2,2,Yes,Travel_Rarely,3,1,1,39,4,1,1,Full-Time,No
EMP00838,30,Male,Sales,Sales Manager,2,Medical,Single,2,6,3,2,9,62616,63,4,2,4,3,Yes,Travel_Frequently,3,4,1,17,2,2,1,Contract,Yes
EMP00839,27,Male,Research & Development,Research Director,3,Life Sciences,Divorced,2,1,0,0,4,64068,70,3,3,2,3,Yes,Travel_Rarely,3,6,3,36,3,0,1,Contract,No
EMP00840,45,Male,Research & Development,Healthcare Representative,4,Other,Married,5,7,2,0,22,87124,51,4,2,1,3,Yes,Travel_Rarely,3,6,4,39,4,0,0,Full-Time,Yes
EMP00841,24,Female,Research & Development,Research Director,4,Other,Married,2,0,0,0,1,46152,56,2,1,2,1,No,Travel_Rarely,1,0,3,25,3,0,1,Full-Time,No
EMP00842,25,Female,Human Resources,Human Resources,2,Technical Degree,Divorced,1,3,1,1,5,36722,50,3,3,3,1,No,Non-Travel,3,1,0,34,4,1,1,Contract,No
EMP00843,45,Male,Sales,Sales Representative,2,Life Sciences,Married,4,5,4,0,22,69858,70,4,2,1,2,No,Travel_Rarely,3,4,2,21,2,3,1,Full-Time,No
EMP00844,23,Male,Research & Development,Research Director,2,Medical,Single,1,2,1,1,3,35251,60,2,2,3,1,No,Non-Travel,4,1,2,25,3,0,1,Part-Time,No
EMP00845,38,Male,Sales,Sales Representative,2,Medical,Married,3,10,9,7,15,71876,56,3,2,3,2,No,Travel_Frequently,2,0,6,25,4,0,1,Full-Time,No
EMP00846,39,Female,Research & Development,Laboratory Technician,1,Human Resources,Divorced,3,6,1,4,19,69995,66,3,1,4,3,No,Travel_Rarely,3,2,1,22,3,0,0,Full-Time,No
EMP00847,52,Female,Sales,Sales Executive,3,Technical Degree,Married,5,18,7,12,32,94437,95,3,4,2,2,No,Travel_Rarely,3,2,6,23,3,0,1,Full-Time,No
EMP00848,39,Male,Sales,Sales Representative,2,Marketing,Single,3,13,4,10,18,70637,83,2,3,4,2,Yes,Travel_Rarely,3,2,1,25,1,0,1,Full-Time,Yes
EMP00849,31,Male,Research & Development,Research Director,2,Medical,Married,3,5,1,0,9,83752,38,3,4,2,4,No,Travel_Rarely,4,3,0,14,3,3,1,Part-Time,No
EMP00850,20,Male,Research & Development,Healthcare Representative,3,Technical Degree,Married,1,0,0,0,0,31449,71,2,3,3,3,No,Travel_Rarely,3,1,7,14,4,0,0,Full-Time,Yes
EMP00851,45,Female,Research & Development,Manufacturing Director,2,Life Sciences,Divorced,5,10,7,6,22,109499,65,4,4,3,4,No,Travel_Rarely,2,0,3,26,3,2,0,Full-Time,No
EMP00852,33,Male,Research & Development,Laboratory Technician,1,Human Resources,Single,2,8,3,1,12,41841,39,4,3,1,2,No,Travel_Rarely,2,1,5,30,1,0,1,Full-Time,No
EMP00853,57,Female,Research & Development,Healthcare Representative,3,Other,Married,5,32,19,2,34,82138,88,3,3,4,3,No,Travel_Rarely,3,2,5,26,1,2,0,Full-Time,No
EMP00854,56,Female,Sales,Sales Manager,2,Life Sciences,Divorced,5,24,21,18,33,104710,69,3,3,2,2,Yes,Travel_Rarely,3,5,5,38,4,1,0,Full-Time,Yes
EMP00855,30,Male,Research & Development,Healthcare Representative,3,Medical,Married,2,2,1,0,10,43318,83,1,4,2,3,Yes,Travel_Rarely,3,5,4,22,3,0,1,Full-Time,Yes
EMP00856,55,Male,Sales,Sales Representative,2,Medical,Married,5,19,9,13,35,80089,68,4,3,3,2,No,Travel_Rarely,3,1,0,39,2,3,1,Full-Time,No
EMP00857,32,Male,Research & Development,Research Director,4,Life Sciences,Single,2,9,4,0,10,44916,36,2,2,3,1,No,Travel_Rarely,2,4,2,39,1,0,0,Full-Time,Yes
EMP00858,22,Female,Research & Development,Research Director,5,Medical,Single,1,0,0,0,2,37370,33,3,1,2,4,No,Travel_Frequently,4,5,2,34,4,1,1,Part-Time,Yes
EMP00859,52,Female,Research & Development,Research Director,4,Technical Degree,Single,5,31,10,11,32,111755,44,4,3,2,3,No,Travel_Frequently,4,5,3,25,4,2,1,Full-Time,No
EMP00860,25,Female,Sales,Sales Executive,3,Medical,Divorced,1,2,1,0,3,31390,77,3,3,1,4,No,Travel_Rarely,4,1,6,36,2,0,1,Full-Time,No
EMP00861,29,Male,Research & Development,Manufacturing Director,4,Human Resources,Single,3,1,0,0,6,74600,35,4,1,3,2,No,Travel_Rarely,4,6,0,13,2,1,1,Part-Time,No
EMP00862,24,Male,Human Resources,Recruiter,4,Technical Degree,Married,1,1,0,0,2,31060,64,3,3,3,2,Yes,Travel_Rarely,3,3,4,29,3,2,0,Full-Time,Yes
EMP00863,42,Female,Research & Development,Research Director,1,Marketing,Married,3,9,7,0,20,72873,97,1,3,2,3,Yes,Travel_Rarely,3,3,0,9,3,3,1,Full-Time,No
EMP00864,29,Female,Research & Development,Research Scientist,3,Medical,Single,2,6,4,0,7,50687,87,4,4,1,3,Yes,Travel_Rarely,3,2,0,15,4,1,0,Full-Time,No
EMP00865,21,Male,Research & Development,Research Director,4,Medical,Married,1,0,0,0,0,38837,48,1,1,3,3,No,Travel_Frequently,2,0,3,31,3,0,1,Full-Time,Yes
EMP00866,32,Female,Sales,Sales Executive,3,Human Resources,Married,2,4,1,0,9,64681,91,4,2,4,4,No,Travel_Rarely,3,6,7,27,3,1,1,Full-Time,No
EMP00867,59,Female,Research & Development,Research Director,1,Human Resources,Divorced,5,26,21,16,38,122658,39,1,4,4,1,Yes,Travel_Rarely,2,4,4,31,3,1,0,Part-Time,No
EMP00868,21,Male,Research & Development,Laboratory Technician,4,Other,Married,1,0,0,0,0,28120,54,4,3,4,3,Yes,Travel_Rarely,3,6,5,10,4,1,1,Full-Time,No
EMP00869,39,Female,Sales,Sales Representative,4,Life Sciences,Married,4,4,1,0,19,100832,73,2,2,1,2,No,Non-Travel,3,0,2,37,3,2,0,Part-Time,No
EMP00870,20,Female,Sales,Sales Executive,2,Life Sciences,Single,1,0,0,0,0,29147,87,3,4,4,2,No,Travel_Rarely,3,0,7,7,2,0,0,Full-Time,No
EMP00871,56,Female,Sales,Sales Manager,3,Life Sciences,Divorced,5,11,3,0,34,123366,54,3,3,2,3,No,Travel_Rarely,1,4,1,32,2,0,1,Full-Time,No
EMP00872,28,Male,Research & Development,Manufacturing Director,2,Human Resources,Single,2,3,2,0,7,47563,69,3,3,4,3,No,Travel_Rarely,3,3,6,11,4,1,1,Full-Time,No
EMP00873,36,Male,Human Resources,Human Resources,4,Life Sciences,Married,4,7,2,1,16,81199,99,2,4,2,2,Yes,Travel_Rarely,1,6,5,28,3,3,0,Full-Time,No
EMP00874,28,Female,Sales,Sales Representative,2,Life Sciences,Single,3,4,2,2,8,56436,39,3,4,3,2,No,Travel_Frequently,4,5,4,4,3,1,1,Part-Time,No
EMP00875,30,Male,Research & Development,Laboratory Technician,3,Marketing,Divorced,2,4,2,2,10,43494,95,2,3,3,3,Yes,Non-Travel,3,2,2,31,3,3,0,Full-Time,Yes
EMP00876,34,Male,Sales,Sales Executive,4,Life Sciences,Married,2,3,1,1,11,58241,54,3,1,3,3,No,Travel_Frequently,3,1,5,29,2,3,0,Part-Time,No
EMP00877,43,Male,Human Resources,HR Manager,3,Medical,Married,3,6,5,1,22,83296,40,3,2,4,2,No,Travel_Rarely,3,3,7,33,1,3,0,Full-Time,No
EMP00878,57,Male,Sales,Sales Executive,4,Other,Single,5,7,6,1,34,107449,65,3,1,4,2,No,Travel_Frequently,2,2,7,4,2,3,0,Full-Time,No
EMP00879,54,Female,Research & Development,Laboratory Technician,3,Human Resources,Married,5,19,10,8,34,112337,78,2,1,4,1,No,Travel_Rarely,3,5,3,26,3,2,0,Contract,No
EMP00880,49,Female,Research & Development,Research Scientist,2,Technical Degree,Married,5,27,5,15,29,114481,77,4,3,3,4,No,Travel_Rarely,3,3,6,31,3,2,1,Full-Time,No
EMP00881,50,Male,Research & Development,Laboratory Technician,3,Other,Married,4,8,4,6,30,76549,36,3,4,3,4,No,Travel_Frequently,4,6,4,31,4,1,1,Full-Time,No
EMP00882,24,Male,Research & Development,Research Director,2,Marketing,Single,2,1,0,0,2,41885,80,2,4,1,3,No,Travel_Rarely,3,4,4,27,4,0,1,Full-Time,No
EMP00883,33,Male,Research & Development,Manufacturing Director,3,Human Resources,Divorced,3,9,5,0,12,53608,46,3,3,4,4,No,Non-Travel,2,0,2,25,3,0,1,Part-Time,No
EMP00884,30,Female,Research & Development,Laboratory Technician,2,Human Resources,Divorced,2,5,3,2,8,49215,61,4,3,3,3,Yes,Travel_Rarely,3,4,2,36,3,0,1,Full-Time,No
EMP00885,28,Female,Sales,Sales Representative,4,Medical,Single,2,3,0,1,5,46595,55,1,1,4,1,No,Travel_Rarely,3,5,0,31,1,0,0,Contract,No
EMP00886,53,Male,Sales,Sales Manager,5,Other,Married,5,26,18,17,31,81947,51,3,2,3,2,No,Travel_Rarely,2,1,7,37,1,0,0,Part-Time,No
EMP00887,31,Female,Research & Development,Manufacturing Director,5,Other,Married,2,2,0,1,10,45108,42,3,1,3,4,No,Travel_Rarely,3,4,0,23,2,3,0,Full-Time,No
EMP00888,54,Female,Sales,Sales Executive,3,Life Sciences,Married,5,19,15,14,32,84839,41,2,4,4,3,No,Travel_Rarely,4,5,4,35,3,1,1,Full-Time,No
EMP00889,54,Female,Sales,Sales Executive,2,Medical,Single,5,25,11,10,34,121591,30,4,1,2,4,No,Travel_Rarely,3,0,1,4,2,0,0,Full-Time,No
EMP00890,20,Female,Research & Development,Healthcare Representative,3,Life Sciences,Married,1,0,0,0,0,30364,62,3,4,2,4,No,Travel_Rarely,3,3,3,28,2,2,1,Full-Time,No
EMP00891,59,Male,Human Resources,Recruiter,4,Life Sciences,Married,5,31,7,24,36,104050,43,2,3,2,3,No,Travel_Rarely,3,2,2,13,3,1,1,Full-Time,No
EMP00892,41,Female,Research & Development,Manufacturing Director,2,Human Resources,Married,3,5,2,3,21,72232,93,4,2,4,1,Yes,Travel_Rarely,4,5,0,1,3,0,1,Full-Time,No
EMP00893,48,Male,Sales,Sales Manager,5,Other,Married,4,21,16,5,28,87496,72,3,2,1,2,Yes,Travel_Frequently,3,5,3,12,3,2,1,Full-Time,No
EMP00894,27,Female,Sales,Sales Executive,3,Life Sciences,Married,2,4,1,0,7,43177,87,4,3,1,1,No,Non-Travel,3,6,6,26,3,0,0,Full-Time,No
EMP00895,30,Female,Human Resources,HR Manager,5,Marketing,Married,2,4,3,1,9,48451,70,3,4,2,2,No,Travel_Rarely,4,1,5,23,2,1,0,Part-Time,No
EMP00896,56,Female,Sales,Sales Manager,4,Marketing,Single,5,16,11,5,34,81434,97,4,4,3,3,No,Travel_Rarely,2,3,5,22,1,0,1,Full-Time,No
EMP00897,33,Female,Sales,Sales Representative,4,Other,Divorced,2,6,4,4,10,50296,68,4,2,3,2,No,Travel_Rarely,3,5,7,28,2,1,0,Full-Time,No
EMP00898,49,Male,Research & Development,Laboratory Technician,3,Marketing,Married,4,24,11,1,27,73655,30,1,3,1,2,No,Non-Travel,4,5,4,17,1,2,0,Full-Time,No
EMP00899,54,Male,Research & Development,Laboratory Technician,1,Human Resources,Single,5,20,11,4,34,105165,70,4,2,4,3,No,Non-Travel,3,2,2,6,3,0,1,Full-Time,No
EMP00900,40,Female,Research & Development,Research Director,3,Medical,Single,4,17,11,10,20,93319,74,3,4,4,2,No,Travel_Rarely,3,0,7,14,3,3,0,Full-Time,Yes
EMP00901,56,Female,Sales,Sales Executive,3,Technical Degree,Married,5,17,9,1,34,103793,42,1,4,2,3,No,Travel_Frequently,3,4,5,17,2,0,1,Contract,No
EMP00902,24,Male,Sales,Sales Representative,1,Life Sciences,Divorced,1,0,0,0,1,35214,38,3,3,4,3,No,Travel_Rarely,3,6,6,38,3,1,0,Full-Time,No
